Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
"Centro de estudio de la ciencia del alma, Estadio, Medellin, Antioquia, Colombia",,,+57 42341123,"Cl. 48 #78 A 30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Meditation center,,No reviews available,art_workshops
Senda Verde Centro de Vida,sendaverde.com.co,,+57 312 6200326,"El Castillo, Vereda La Mosquita, Guarne, Antioquia, Colombia",5.0,No,No,No,Meditation center,,No reviews available,art_workshops
Finca Bienestar Hotel | The Medellin Retreat,medellinretreat.com,,+57 310 5417999,"Finca Bienestar Vereda El Cano, Girardota, Antioquia, Colombia",4.9,No,No,No,,,No reviews available,art_workshops
Ayahuasca House,ayahuasca-house.com,,+57 316 7550952,"Guarne, Antioquia, Colombia",4.9,No,No,No,Retreat center,,No reviews available,art_workshops
GANGES - YOGA ESTUDIO - MEDELLIN,gangesyogaestudio.com,,+57 300 8958970,"Cl. 49B #74-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Yoga studio,,No reviews available,art_workshops
Meditacion Colombia Sede Medellin,meditacioncolombia.org,,+57 314 5539809,"Cl. 23 Sur #43a, Zona 2, Envigado, Antioquia, Colombia",4.5,No,No,No,Meditation center,,No reviews available,art_workshops
Sandra Giraldo Mindful Coach,sandragiraldo.com.co,,+57 300 7096499,"Consultorio 1717, Calle 7 39-197 Torre Intermédica Piso 17, Cl. 7 #39-197 Piso 17 Consultorio 1717, Medellín, Antioquia, Colombia",5.0,No,No,No,Wellness center,,No reviews available,art_workshops
Zensei Master,zenseimaster.com,,+57 313 7584075,"Tv 39 #N° 74 B 10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Mediation service,,No reviews available,art_workshops
Jennifer Madrigal Mindfulness Coach,jennifer-madrigal.com,,+57 300 7072128,,5.0,No,No,No,Meditation instructor,,No reviews available,art_workshops
Conocimiento de sí mismo,conocimientodesimismo.com.co,,+57 321 6435154,"Av. Carabobo #51-52 Oficina 403, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Education center,,No reviews available,art_workshops
Unity Yoga,unityoga.co,,+57 313 6997729,"Mall La Frontera #local 201, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Be Mindfulness,bemindfulness.co,,+57 314 6817930,"Cra. 25b #16aa Sur-66 a, Cl. 16aa Sur #28, Medellín, Antioquia, Colombia",4.8,No,No,No,Doctor,,No reviews available,art_workshops
Bike House,bikehouse.co,In-store shopping   In-store pickup   Delivery,+57 320 7085114,"Cra. 43A #31 193, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike Factory Medellin - Tienda de Bicicletas,,In-store shopping   In-store pickup   Delivery,+57 300 8832774,"Cra. 52 # 54-44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bicicletas Medellín,bicicletasmedellin.com.co,In-store shopping   In-store pickup   Delivery,+57 300 3361421,"Cl. 21 Sur #Carrera 43a #06, Los Cristales, Medellín, Envigado, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Sabotage Bike Shop,sabotageshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 8323453,"Cl. 3 Sur #50D-29, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Bicycle Shop,,No reviews available,art_workshops
Zona GW,zonagw.com,In-store pickup   Delivery,+57 301 6949155,"Cra. 43 #30c 28, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
BIKING STORE,,,+57 301 6422292,"Tv. 41 #77-37, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Bicycle repair shop,,No reviews available,art_workshops
Cycling Life,instagram.com,In-store shopping   In-store pickup   Delivery,+57 323 2903511,"Av. 80 #53-42, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Villalbike Bicicletas,villalbike.com,In-store pickup   Delivery,+57 604 2565000,"Cra. 70 #25-93, Medellín, Belén, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike House,bikehouse.co,In-store shopping   In-store pickup   Delivery,+57 320 7085114,"Cra. 43A #31 193, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Sabotage Bike Shop,sabotageshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 8323453,"Cl. 3 Sur #50D-29, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Bicycle Shop,,No reviews available,art_workshops
Cycling Life,instagram.com,In-store shopping   In-store pickup   Delivery,+57 323 2903511,"Av. 80 #53-42, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Villalbike Bicicletas,villalbike.com,In-store pickup   Delivery,+57 604 2565000,"Cra. 70 #25-93, Medellín, Belén, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike Factory Medellin - Tienda de Bicicletas,,In-store shopping   In-store pickup   Delivery,+57 300 8832774,"Cra. 52 # 54-44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Specialized Flagship Medellin,specialized.com,In-store shopping   In-store pickup   Delivery,+57 314 6314439,"Cra. 20 #2 Sur - 62, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.2,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Medellin In Bike,,In-store shopping   Curbside pickup   Delivery,+57 350 7597449,"Cra. 70 #13A 25, Medellín, Belén, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Bicycle Shop,Open ⋅ Closes 6 PM,No reviews available,art_workshops
Custom Shop Medellin,,In-store pickup   Delivery,+57 43664524,"Carrera 35a #15b 35 local 112 av palmas Prisma, Medellín, Antioquia, Colombia",4.2,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 11A #42 - 49, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 10A #22-04, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,+57 324 4548170,"Cl 36 #53-35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Medellín, Robledo, Medellin, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl. 18 #35-69 of 412, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Av. Nutibara, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,autolartechevrolet.co,,,"Cra. 50 #32-16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,ayuramotorchevrolet.co,,,"Av. Las Vegas #26 Sur-27, Zona 1, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cra. 43A #1-50, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
EPM Charging Station,,,,"Cl. 39c #73-07, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,+57 313 3741240,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",3.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,+57 313 3741240,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",3.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,+57 324 4548170,"Cl 36 #53-35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,,"Av El Poblado, Cra. 43A #6 S-15, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 11A #42 - 49, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Medellín, Robledo, Medellin, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 10A #22-04, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl. 18 #35-69 of 412, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Av. Nutibara, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,autolartechevrolet.co,,,"Cra. 50 #32-16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,ayuramotorchevrolet.co,,,"Av. Las Vegas #26 Sur-27, Zona 1, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
EPM Charging Station,,,,"Cl. 39c #73-07, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
"Reciclaje ""El Primo""",,,+57 604 3018207,"Cra. 63D #43-67, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Recycling center,,No reviews available,art_workshops
Scrap Service SAS,scrapservice.com.co,,+57 314 5934284,"Cl 20 # 65 26, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",5.0,No,No,No,Recycling center,,No reviews available,art_workshops
EXCEDENTES AMBIENTALES JC S.A.S,,,+57 321 5974312,,5.0,No,No,No,Recycling center,,No reviews available,art_workshops
LITO S.A.S,lito.com.co,,+57 42323144,"Cra. 51 #32-102, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,No,No,No,Recycling center,,No reviews available,art_workshops
Sc Recycling S.a.,,,+57 42819068,"Cl. 51 #40-98, Santa Cruz, Itagüi, Antioquia, Colombia",4.7,No,No,No,Recycling center,,No reviews available,art_workshops
comercializadora de exedentes medellin,,,+57 44448357,"Cra. 50C #10s-36, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.0,No,No,No,Recycling center,,No reviews available,art_workshops
Recicladora Cardona García,,,+57 317 2786577,"Cra. 50c #67-51, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",5.0,No,No,No,Bottle & can redemption center,,No reviews available,art_workshops
Máquina Ciclo - Estación Universidad,ciclo.com.co,,+57 312 3214627,"Aranjuez, Medellín, Aranjuez, Medellin, Antioquia, Colombia",5.0,No,No,No,Bottle & can redemption center,,No reviews available,art_workshops
RECIMED - ECA Jesús Nazareno,reciclaje.com.co,,+57 604 6041023,"Calle 58 #51D – 26, Centro de Acopio Municipal Nº 2, Medellín, Antioquiqa, Colombia",4.9,No,No,No,Recycling center,,No reviews available,art_workshops
Fundación Recuperambiente - Reciclaje,,,+57 312 2696894,"Cl. 45A # 63B-37, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Recycling center,,No reviews available,art_workshops
EXCEDENTES LA MILAGROSA,,,+57 42554886,"Cra. 56 #9 - 26, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",5.0,No,No,No,Recycling center,,No reviews available,art_workshops
Kaptar nos mueve,kaptarnosmueve.com,,+57 45167770 ext. 1059,"Cra. 64c #78-580, Oleoducto, Medellín, Castilla, Medellín, Antioquia, Colombia",2.0,No,No,No,Recycling center,,No reviews available,art_workshops
Mi Vereda Ambiental,myvambiental.com,,+57 316 0180509,"Cra. 74 #48 b 53, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",3.0,No,No,No,Waste management service,,No reviews available,art_workshops
comercializadora de exedentes medellin,,,+57 44448357,"Cra. 50C #10s-36, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.0,No,No,No,Recycling center,,No reviews available,art_workshops
Coomulvi,,,+57 300 2110468,"Cl. 60 / Miranda #52-60, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",,No,No,No,Recycling center,,No reviews available,art_workshops
JSM Reciclaje,,,+57 321 4697137,"carrera 50 D # 3 Sur 40, Medellín, Antioquia, Colombia",,No,No,No,Recycling center,,No reviews available,art_workshops
EcoPaisa S.A.S,,,+57 312 6507145,"Cl. 120 #52-86, La Frontera, Medellín, Santa Cruz, Medellín, Antioquia, Colombia",5.0,No,No,No,Waste management service,,No reviews available,art_workshops
Acopio Basura,,,,"Cra. 37 #50ba-57 a, Cl. 50ba #33, Medellín, Antioquia, Colombia",5.0,No,No,No,Garbage dump,,No reviews available,art_workshops
ECA Reciclajes Willy,,,+57 310 4959400,"Laureles - Estadio, Medellin, Medellín, Laureles - Estadio, Medellin, Antioquia, Colombia",5.0,No,No,No,Waste management service,,No reviews available,art_workshops
COMPRA DE RECICLAJE,,,+57 43439711,"Cra. 76 #26A-36, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Recycling center,,No reviews available,art_workshops
Unidad Productiva de Reciclaje Los Puentes,,,+57 320 4521520,"Cra. 32 #51-20, Caicedo, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.0,No,No,No,Recycling center,,No reviews available,art_workshops
Sistema Verde,sistemaverde.com.co,,+57 604 3224414,"Carrera 48a, Cl. 16 Sur # 86, Medellín, Antioquia, Colombia",4.5,No,No,No,Waste management service,,No reviews available,art_workshops
Colombia Solar Energy,,,+57 302 6040844,"Cl. 2b #75D - 49, Medellín, Belén, Medellín, Antioquia, Colombia",4.1,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
Solenium,solenium.co,,+57 315 5000797,"Cl. 46 #70A- 79, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Green energy supplier,,No reviews available,art_workshops
MUNDO SOS,mundosos.com,,+57 305 2263342,"Cra 73A # 31A - 20, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
Copérnico S.A.S Energía Solar en Colombia,copernicosas.com,,+57 314 7911660,"Carrera 59, Cl 27B #357 #, Bello, Antioquia, Colombia",4.8,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
Nordicol Group,nordicolgroup.com,,+57 323 4331333,"Cra. 81 #52b-162, Calasanz, Medellín, La América, Medellín, Antioquia, Colombia",5.0,No,No,No,Green energy supplier,,No reviews available,art_workshops
SOLARWISE COLOMBIA SAS,,,+57 305 3809492,"Cl. 30A #57-68 Local 1, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy company,,No reviews available,art_workshops
Enrretech,,,+57 301 5021869,"Cl 11A #42-40, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy company,,No reviews available,art_workshops
Enereco Solar S.A.S.,enerecosolar.com,,+57 315 2981271,"Cl. 6 Sur #79 - 150, El Rincon, Medellín, Belén, Medellín, Antioquia, Colombia",,No,No,No,Solar energy company,,No reviews available,art_workshops
Ambiente Soluciones SAS BIC,ambientesoluciones.com,,+57 301 3676492,"Av. 33 #64-226, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.0,No,No,No,Green energy supplier,,No reviews available,art_workshops
One Energy Solutions S.A.S.,onergy.com.co,,+57 317 2116137,"Cl. 15 #35 1 Oficina 301 B Edificio C-34, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy company,,No reviews available,art_workshops
Biosolar Energy SAS,biosolarenergy.com.co,,+57 300 7562391,"CC MULTICENTRO CARIBE, Cra. 65 #74 75 BG 146, El Progreso, Medellín, Castilla, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
Colombia Solar Energy,,,+57 302 6040844,"Cl. 2b #75D - 49, Medellín, Belén, Medellín, Antioquia, Colombia",4.1,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
Ambiente Soluciones SAS BIC,ambientesoluciones.com,,+57 301 3676492,"Av. 33 #64-226, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.0,No,No,No,Green energy supplier,,No reviews available,art_workshops
Solar Plus Energy S.A.S,solarplusonline.com,,+57 313 7330883,"Cra. 65 #8B - 91 Oficina #372, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",3.4,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
ENERGÍA SOLAR SURYA - COLOMBIA,energiasolarsurya.com,,+57 300 5388422,"Cl. 10 Sur #50FF-28, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy company,,No reviews available,art_workshops
Biosolar Energy SAS,biosolarenergy.com.co,,+57 300 7562391,"CC MULTICENTRO CARIBE, Cra. 65 #74 75 BG 146, El Progreso, Medellín, Castilla, Medellín, Antioquia, Colombia",5.0,No,No,No,Solar energy equipment supplier,,No reviews available,art_workshops
